Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug  5 22:26:46 2023,-0.92,-0.17,-0.31,-1.59,0.39,0.65,-0.49,0.58,0.45,-1.18,0.61,0.11,-1.06,-0.15,-0.09,0.14,0.43,-0.31,-0.35,-0.43,-1.38,-0.49,-0.47,-0.82,-0.49,-0.46,-0.81,-0.48,-0.49,-0.8,-0.5,-0.48,-0.8,-0.49,-0.49,-0.8,-0.49,-0.48,-0.81,-0.49,-0.48,-0.8
Sat Aug  5 22:27:16 2023,-0.93,-0.21,0.04,-0.88,0.12,-0.1,-1.09,0.46,0.17,-0.76,0.12,-0.05,-1.02,0,-0.53,-0.82,-0.03,-0.66,-0.77,-0.06,-0.69,-0.76,-0.07,-0.69,-0.77,-0.05,-0.68,-0.76,-0.07,-0.7,-0.76,-0.07,-0.68,-0.76,-0.06,-0.7,-0.76,-0.06,-0.66,-0.99,0.05,-0.17
Sat Aug  5 22:28:00 2023,-0.98,-0.09,-0.08,-0.9700001,-0.12,-0.12,-0.9599999,-0.05,-0.11,-1.07,-0.15,0.29,-0.9700001,-0.04,0.009999999,-1,0.26,-0.11,-1.06,-0.05,0.28,-0.11,0.91,-0.55,-0.1,0.88,-0.55,-0.11,0.88,-0.55,-0.11,0.88,-0.55,-0.1,0.87,-0.55,-0.1,0.88,-0.55,-0.1,0.9,-0.55
Sat Aug  5 22:28:22 2023,-0.9700001,-0.18,-0.12,-0.9599999,-0.19,-0.15,-0.8,-0.18,-0.02,-0.78,0.06,0,-0.77,0.26,-0.2,-0.86,0,0.03,-0.81,0.39,0.02,-1.04,0.15,0.05,1.01,0.33,-0.89,0,1.1,-0.33,0.03,0.95,-0.35,0.009999999,1.03,-0.18,0.009999999,1,-0.12,0.02,1,-0.12
Sat Aug  5 22:31:02 2023,-0.9700001,-0.02,-0.02,-0.9700001,-0.03,0.02,-0.88,0.23,0.18,-1.22,0.53,-0.7,-0.89,-0.31,-0.12,-1.33,-0.24,-0.18,-0.86,0.29,0.26,-0.37,0.42,0.48,-0.36,0.5,-0.84,-0.03,-0.86,-0.59,-0.06,-0.88,-0.58,-0.04,-0.88,-0.57,-0.04,-0.87,-0.59,-0.04,-0.88,-0.57
Sat Aug  5 22:32:35 2023,-0.93,0.11,-0.37,-0.93,0.12,-0.36,-1.25,-0.18,-0.35,-0.72,0.23,0.03,-0.72,0.31,-0.19,-0.94,0.22,-0.14,-1.13,1.23,-0.37,0.55,1.24,-1.09,0.21,0.64,-0.85,0.22,0.64,-0.88,0.21,0.65,-0.84,0.22,0.71,-0.78,0.23,0.7,-0.79,0.23,0.72,-0.78
Sat Aug  5 22:35:28 2023,0.06,0.83,-0.67,0.05,0.83,-0.66,-0.1,0.83,-0.43,-0.82,0.44,0.64,-0.93,0.26,-0.12,-0.95,0.16,-0.28,-0.92,0.11,-0.22,-1.05,0.2,0.009999999,0,0.07,-0.59,-0.45,-0.71,-0.63,-0.37,-0.69,-0.71,-0.4,-0.61,-0.78,-0.39,-0.63,-0.75,-0.39,-0.59,-0.78
Sat Aug  5 22:35:54 2023,-0.27,0.94,-0.26,-0.27,0.94,-0.27,-0.34,0.95,-0.11,-0.91,0.16,0.21,-0.74,0.22,-0.26,-0.83,0.18,-0.05,-0.87,0.36,-0.21,-0.81,-0.07,-0.2,0.92,0.51,-0.09,0.2,1,-0.13,0.19,1,-0.12,0.76,0.78,-0.68,-0.52,-0.23,-0.82,-1.34,0.15,0.39
Sat Aug  5 22:36:15 2023,-0.68,0.67,-0.33,-0.69,0.67,-0.32,-0.83,0.67,0.23,-0.46,0.27,-0.05,-0.85,0.48,-0.9700001,-0.72,0.59,-1.16,-1.02,0.45,-0.32,1.87,2,-1.98,0.16,0.62,-0.43,0.3,0.81,-0.65,0.29,0.86,-0.57,0.3,0.84,-0.58,0.3,0.86,-0.54,0.3,0.86,-0.54
Sat Aug  5 22:36:34 2023,-0.77,0.62,-0.13,-0.75,0.62,-0.12,-0.85,0,-0.24,-1.43,0.69,-0.03,-1.47,-0.38,-1.7,-0.62,0.12,-0.83,-0.63,0.11,-0.84,-0.64,0.13,-0.84,-0.43,-0.2,-0.98,-0.61,0.65,-0.52,-0.86,0.35,-0.31,-0.75,0.3,-0.63,-1.41,0.11,0.39,-1.55,0.16,0.17
Sat Aug  5 22:37:03 2023,0.1,0.92,-0.51,-0.53,0.77,-0.43,-1.88,-0.13,0.36,-1.98,0.58,-0.05,-0.91,0.25,-0.25,-0.86,0.25,-0.09,0.25,0.62,0.16,0.35,0.65,-0.36,0.35,0.74,-0.64,0.34,0.7,-0.72,0.33,0.68,-0.78,0.22,1.33,-0.08,0.3,0.99,-0.37,0.41,0.9,-0.25
Sat Aug  5 22:37:27 2023,-0.66,0.68,-0.31,-0.89,0.47,0.38,-0.5,-0.12,0.57,-0.42,-0.08,-0.52,-0.27,0.05,-0.72,-1.03,0.43,-0.19,1.26,-0.29,-1.69,0.65,0.75,-0.24,0.51,0.64,-0.75,0.49,0.71,-0.63,0.5,0.7,-0.61,0.49,0.7,-0.66,0.49,0.71,-0.61,0.49,0.71,-0.62
Sat Aug  5 22:37:51 2023,-0.53,0.83,-0.08,-0.57,0.83,-0.04,-0.83,0.48,0.29,-0.68,0.09,-0.13,-0.86,0.2,-0.009999999,-1.03,0.08,0.06,-0.5,0.44,-0.17,1.04,0.29,-0.53,0.47,0.69,-0.1,0.11,0.81,0.51,0.11,0.81,0.51,0.1,0.81,0.51,0.14,0.73,0.53,0.78,1.06,-0.34
Sat Aug  5 22:38:13 2023,-0.7,0.64,-0.33,-0.7,0.63,-0.32,-0.69,0.72,-0.09,-0.55,0.27,-0.1,-0.9599999,0.26,-0.07,-0.98,0.36,-0.17,-1.01,0.21,0.03,-0.9700001,0.5,-0.09,-1.98,0.66,-1.92,-0.69,-0.27,-0.54,-0.55,-0.18,-0.88,-0.55,-0.17,-0.89,-0.56,-0.18,-0.88,-0.55,-0.17,-0.9
Sat Aug  5 22:38:39 2023,-0.61,0.69,-0.41,-0.72,0.74,-0.35,-0.72,0.59,-0.38,-0.58,0.61,-0.43,-0.59,1.1,-0.44,-0.81,0.009999999,-0.02,-0.7,0.12,-0.24,-0.53,-0.7,-0.59,-0.36,-0.86,-0.41,-0.35,-0.88,-0.43,-0.34,-0.89,-0.41,-0.33,-0.9,-0.38,-0.34,-0.9,-0.38,-0.44,-0.93,-0.43
Sat Aug  5 22:39:06 2023,-0.69,0.65,-0.38,-1.56,0.28,0.06,-0.98,0.15,-0.04,-0.85,0.29,-0.27,-1.36,0.4,-0.33,-0.98,0.06,-0.21,-0.05,0.37,-0.7,-0.72,-1.11,-0.38,-0.4,-0.85,-0.38,-0.4,-0.86,-0.39,-0.4,-0.85,-0.39,-0.41,-0.85,-0.39,-0.4,-0.87,-0.4,-0.39,-0.86,-0.41
Sat Aug  5 22:39:36 2023,0.07,0.95,0.27,0.009999999,0.99,0.23,-0.48,0.98,0,-0.57,0.21,-0.03,-0.85,0.35,-0.09,-0.9599999,0.34,-0.14,-1.02,0.32,-0.06,-0.79,0.2,-0.61,-1.6,2,-1.1,0.09,1.01,0.09,0.11,0.94,-0.36,0.11,1,-0.22,0.1,0.99,-0.23,0.1,0.99,-0.24
Sat Aug  5 22:40:00 2023,-0.92,0.32,0,-0.92,0.32,0.03,-0.91,-0.009999999,-0.28,-0.98,0.12,0.15,-0.79,0.41,-0.21,-1.05,0.38,-0.1,-0.86,0.13,-0.23,-0.34,-0.12,-1.8,-0.27,0.12,-0.9599999,-0.21,0.18,-1.06,-0.22,0.19,-1.05,-0.21,0.19,-1.06,-0.21,0.18,-1.05,-0.21,0.19,-1.05
Sat Aug  5 22:40:37 2023,-0.05,0.9700001,0.18,-0.05,0.9700001,0.17,-0.04,0.9599999,0.18,-0.27,0.67,-0.33,-0.74,0.26,-0.12,-1.09,0.22,-0.27,-0.9700001,0.32,-0.04,-0.87,0.05,-0.24,-1.65,0.84,-0.28,-0.11,0.52,-0.87,-0.04,0.58,-0.9,-0.05,0.56,-0.88,-0.03,0.57,-0.9,-0.03,0.57,-0.91
Sat Aug  5 22:44:13 2023,-0.77,0.61,-0.08,-0.8,0.59,-0.07,-1.03,0.18,0.15,-0.9599999,0.22,-0.12,-0.84,0.32,-0.12,-0.86,0.29,-0.07,-1.12,0.23,-0.22,-0.4,1.51,0.36,-0.17,0.36,-0.95,-0.17,0.42,-0.98,-0.17,0.43,-0.99,-0.16,0.42,-0.98,-0.16,0.44,-0.9700001,-0.04,0.5,-0.9599999
Sat Aug  5 22:45:02 2023,-0.22,0.92,-0.4,-0.22,0.92,-0.4,-0.22,0.93,-0.41,-0.68,0.71,-0.17,-0.76,0.18,-0.02,-1.13,0.37,-0.51,-0.83,0.04,-0.26,-1.44,-0.31,-1.98,-0.3,0.22,-0.79,-0.4,0.26,-0.95,-0.35,0.25,-0.99,-0.35,0.25,-0.99,-0.35,0.25,-0.99,-0.35,0.25,-0.98
Sat Aug  5 22:45:25 2023,-0.81,0.49,-0.3,-0.82,0.5,-0.3,-0.63,0.56,-0.21,-0.78,0.25,0.03,-0.85,0.38,-0.17,-1.29,0.4,0.009999999,-0.82,-0.06,-0.1,0.33,0.57,-0.88,0.34,0.55,-0.87,0.32,0.56,-0.87,0.32,0.55,-0.88,0.32,0.55,-0.87,0.32,0.56,-0.88,0.33,0.56,-0.88
Sat Aug  5 22:45:57 2023,-0.68,0.64,-0.42,-0.68,0.63,-0.43,-0.7,0.71,-0.42,-0.82,0.62,0.02,-0.9599999,0.25,-0.28,-0.78,0.31,-0.17,-0.58,0.47,-0.1,-0.03,0.13,-0.11,0.64,0.77,-0.56,0.51,0.75,-0.56,0.52,0.75,-0.51,0.52,0.78,-0.53,0.52,0.77,-0.52,0.52,0.78,-0.5
Sat Aug  5 22:47:34 2023,-0.9,0.23,-0.39,-0.9,0.24,-0.36,-0.9,0.23,-0.34,-0.89,0.17,-0.4,-0.9599999,0.22,-0.22,-0.76,0.12,-0.05,-0.05,0.43,-0.11,0.25,1.11,0.09,0.13,0.65,0.64,0.14,0.64,0.69,0.14,0.66,0.66,0.15,0.67,0.66,0.14,0.66,0.66,0.15,0.67,0.67
Sat Aug  5 22:47:57 2023,-0.86,0.47,-0.16,-0.86,0.45,-0.16,-0.8,0.33,-0.2,-0.45,0.41,-0.6,-0.9700001,0.21,-0.06,0.29,1.13,-0.77,0.23,0.99,-0.69,0.38,0.83,-0.55,0.38,0.84,-0.55,0.38,0.82,-0.55,0.38,0.85,-0.49,0.39,0.85,-0.49,0.34,0.9,-0.35,0.3,0.68,-0.82
Sat Aug  5 22:48:21 2023,-0.98,0.02,-0.25,-1,-0.19,-0.15,-0.77,0.25,-0.09,-1.43,0.27,0.09,-0.87,0.11,-0.02,-0.9700001,0.49,-0.05,-0.9599999,0.37,0.14,0.03,-0.11,-0.5,-0.43,-0.26,-1.15,-0.41,-0.29,-0.9,-0.46,-0.28,-0.9,-0.46,-0.31,-0.91,-0.47,-0.3,-0.9,-0.48,-0.3,-0.92
Sat Aug  5 22:49:05 2023,-0.93,0.28,-0.04,-0.95,0.25,-0.07,-1.15,0.07,0.03,-1.11,0.26,0.009999999,-0.98,0.11,0.09,-1.98,2,-0.04,-0.77,-0.04,-1.52,-0.42,-0.28,-0.93,-0.49,-0.41,-0.9,-0.43,-0.3,-0.93,-0.41,-0.32,-0.92,-0.42,-0.33,-0.93,-0.42,-0.32,-0.93,-0.42,-0.32,-0.92
Sat Aug  5 22:49:30 2023,-0.92,0.21,-0.009999999,-0.94,0.23,-0.02,-0.94,0.22,-0.02,-1.6,-0.81,-0.8,-1.05,-0.13,0.4,-1.06,0.33,-0.39,-1.02,0.24,-0.02,-0.9700001,0.26,-0.18,0.36,2,0.35,0.29,0.95,-0.57,0.09,0.58,-0.74,0.22,0.76,-0.72,0.21,0.78,-0.71,0.18,0.77,-0.73
Sat Aug  5 22:49:58 2023,-0.81,0.42,-0.42,-0.81,0.44,-0.38,-0.94,0.06,-0.05,-1.06,0.61,-0.49,-1.07,0.31,-0.26,-1.1,0.23,-0.39,-1.59,0.62,0.04,-0.13,-0.61,-0.83,-0.13,-0.67,-0.81,-0.13,-0.69,-0.81,-0.11,-0.7,-0.8,-0.11,-0.71,-0.78,-0.13,-0.73,-0.79,-0.11,-0.72,-0.78
Sat Aug  5 22:50:27 2023,-0.91,0.35,-0.05,-0.9,0.36,-0.06,-0.9,0.25,0.08,-1.16,-0.11,-0.19,-0.52,0.1,0.06,-1.07,0.33,-0.41,-1,0.14,-0.27,-0.43,0.05,-1.3,-0.2,-0.009999999,-1.06,-0.18,0,-1.08,-0.45,0.38,-1.7,-0.85,0.36,-1.39,0.34,0.54,0.83,0.48,0.44,-1
Sat Aug  5 22:51:57 2023,0.23,0.6,0.13,-0.52,1.37,-0.41,-1.56,0.39,-1.54,-1.32,-0.8,0,-0.47,0.66,-0.24,-0.8,0.03,-0.35,0.77,-0.18,-0.16,0.93,0.18,-0.17,1.04,0.02,-0.3,1.02,-0.06,-0.31,0.99,0.04,-0.28,0.99,-0.009999999,-0.17,1,-0.14,-0.1,1.02,0.2,-0.32
Sat Aug  5 22:52:34 2023,-0.04,0.69,-0.81,-0.23,1.71,0,-0.61,0.29,-0.43,-0.76,0.27,-0.24,-0.99,0.17,-0.41,-0.05,0.15,-0.36,-0.88,-1.83,-1.47,-0.06,-0.39,-1.13,-0.07,-0.42,-0.99,-0.06,-0.41,-1.01,-0.05,-0.4,-1.01,-0.06,-0.39,-1,-0.05,-0.38,-1.02,-0.05,-0.38,-1.02
Sat Aug  5 22:53:17 2023,-0.7,0.32,-0.69,-0.72,0.3,-0.7,-0.36,0.43,-1.11,-1.33,-0.3,-1.27,-1.16,0.04,-0.04,-0.98,0.22,-0.13,-0.7,0.31,-0.28,-1.14,0.02,-0.24,-0.54,0.65,-0.36,-0.36,-0.25,-0.54,-0.29,-0.26,-0.89,-0.36,-0.35,-0.93,-0.4,-0.35,-0.93,-0.38,-0.34,-0.94
Sat Aug  5 22:53:39 2023,-0.82,-0.08,-0.61,-0.82,-0.08,-0.62,-0.48,-0.009999999,-0.91,-1.24,0.81,-0.2,-0.88,0.13,-0.19,-0.95,0.44,-0.11,-0.79,0.27,-0.21,-0.24,-0.42,-0.47,-0.74,-0.32,-0.68,-0.67,-0.33,-0.73,-0.66,-0.34,-0.74,-0.65,-0.36,-0.73,-0.66,-0.23,-0.92,0.61,0.77,0.36
Sat Aug  5 22:54:01 2023,-0.8,0.02,-0.65,-0.99,0.61,-1.27,-0.94,-0.75,-1.15,-1.38,0.08,-0.16,-0.34,0.9599999,0.11,-0.81,0.42,-0.17,-0.93,0.38,-0.15,-0.89,0.24,-0.11,-0.94,0.25,-0.06,1.21,-0.54,0.15,0.95,0.39,-0.21,0.95,0.4,-0.25,0.95,0.4,-0.24,0.95,0.39,-0.23
Sat Aug  5 22:54:24 2023,-0.87,0.4,-0.32,-0.86,0.39,-0.32,-0.36,-0.2,-0.78,-0.36,0.11,-0.06,-0.66,0.26,-0.04,-0.85,0.06,-0.78,2,0.86,-1,1.54,0,0.25,0.31,-0.57,0.69,0.1,-0.44,0.82,0.1,-0.44,0.82,0.1,-0.49,0.79,0.1,-0.49,0.79,0.11,-0.5,0.79
Sat Aug  5 22:54:44 2023,-0.65,0.73,-0.21,-0.69,0.7,-0.21,-1,0.35,-0.17,-0.59,0.29,-0.03,2,2,2,0.91,0.48,-0.009999999,0.93,0.44,0.02,0.93,0.29,0.05,0.98,0.32,0.23,0.9700001,0.27,0.23,0.9700001,0.3,0.18,1.11,-0.18,-0.09,0.32,1.04,-0.02,-1.07,-0.63,-0.34
Sat Aug  5 22:55:05 2023,-0.83,0.47,-0.26,-0.84,0.47,-0.25,-0.88,0.65,-0.15,-0.12,0.47,-0.66,-1.59,0.67,-0.34,-0.9700001,0.32,-0.35,-0.79,0.06,-0.23,-1.25,0.35,0.02,-0.76,0.31,-0.24,0.03,0.69,0.04,0.07,0.9700001,-0.53,0.04,0.89,-0.56,0.04,0.91,-0.53,0.04,0.91,-0.55
Sat Aug  5 22:55:28 2023,-0.53,0.75,-0.47,-0.93,0.02,-0.8,-0.95,0.12,0.04,-0.67,0.17,-0.39,-0.84,0.18,-0.17,-1.13,0.41,-0.18,1.28,1.79,-0.7,0.87,0.05,-0.32,0.66,0.15,-0.99,0.73,0.03,-0.83,0.73,0.02,-0.82,0.73,0.02,-0.81,0.73,0.05,-0.8,0.72,0.03,-0.84
Sat Aug  5 22:56:02 2023,-0.78,0.59,-0.13,-0.84,0.56,-0.28,-0.26,1.08,-0.69,-1.16,-0.14,-1.01,-0.85,-0.55,-1.06,-1.16,0.32,0.13,-0.9,0.44,-0.009999999,-0.6,0.9599999,-0.4,-0.05,0.17,-0.22,-0.36,0.24,-1.25,-0.17,0.07,-1.05,-0.16,0.02,-1.09,-0.17,0.04,-1.09,-0.16,0.03,-1.08
Thu Aug 10 22:38:14 2023,0.07,0.69,-0.82,0.08,0.71,-0.82,-0.9599999,1.04,-0.47,-0.66,0.23,-0.6,-0.72,0.28,-0.07,-1.19,0.43,0.17,-1.3,0.42,-0.14,-0.33,-1.04,0.65,0.03,-0.46,0.8,0.04,-0.38,0.84,0.04,-0.35,0.85,0.03,-0.36,0.86,0.04,-0.36,0.85,0.04,-0.35,0.85
Thu Aug 10 22:39:40 2023,-0.27,0.66,-0.79,-0.28,0.66,-0.78,-0.27,0.68,-0.76,-1.47,0.15,-0.29,-1.6,0.09,-0.04,-0.86,0.45,-0.22,-1.56,0.06,-0.43,-0.16,-0.1,0.52,-0.009999999,-0.61,0.65,-0.03,-0.69,0.64,-0.03,-0.66,0.66,-0.02,-0.65,0.67,-0.03,-0.66,0.68,-0.03,-0.64,0.68
Thu Aug 10 22:40:25 2023,-0.91,0.1,-0.37,-0.9700001,0.23,-0.27,-1.26,0.21,-0.09,-1.05,0.26,-0.08,-0.73,-0.07,-0.17,-0.2,-0.77,0.09,-0.02,-0.89,0.41,-0.03,-0.86,0.45,-0.009999999,-0.85,0.44,-0.009999999,-0.84,0.48,-0.009999999,-0.83,0.48,-0.02,-0.83,0.48,-0.05,-0.87,0.46,-0.72,0.009999999,-0.47
Thu Aug 10 22:40:52 2023,-0.9599999,-0.12,-0.17,-0.9599999,-0.15,-0.17,-0.9599999,-0.14,-0.19,-1.31,0.1,-0.27,-0.98,0.25,0.04,-0.92,0.32,-0.19,-1.39,0.33,-0.09,-0.92,0.21,-0.2,-0.95,0.19,-0.11,-0.86,0.13,-0.34,-1.02,-0.9,-0.52,-0.61,0.25,-0.65,-0.82,0.27,-0.72,-1.21,-0.3,0.07
Thu Aug 10 22:41:41 2023,-0.95,-0.17,-0.14,-0.9599999,-0.16,-0.16,-1.11,0.04,0.009999999,-0.89,0.28,-0.13,-0.86,0.13,-0.62,-0.88,0.27,-0.11,-1.06,0.13,-0.43,-0.62,0.58,-0.29,0.25,-0.54,-1.82,-0.59,-0.64,-0.9,-0.89,0.05,-0.41,-1.39,0.58,-0.31,-0.79,0.32,-0.14,-0.91,0.06,-0.09
Thu Aug 10 22:42:12 2023,-0.9599999,-0.12,-0.23,-0.95,-0.14,-0.23,-0.95,-0.16,-0.29,-0.82,0.03,-0.29,-0.79,0.2,-0.46,-1.5,0.12,-0.1,-0.84,-0.23,0.07,0,-1,0.02,0.009999999,-1,0.04,0.009999999,-1,0.08,0.009999999,-1,0.09,0.02,-1,0.09,0.009999999,-0.99,0.08,0.009999999,-1,0.09
Thu Aug 10 22:42:35 2023,-0.95,-0.13,-0.26,-0.93,-0.11,-0.29,-1.02,0.1,-0.09,-0.87,0.19,-0.11,-0.98,0.18,-0.1,-1.14,0.34,-0.22,-0.8,0.14,-0.26,-0.31,-0.92,-0.24,0.009999999,-0.93,0.18,0.03,-0.98,0.14,0.009999999,-0.98,0.15,0.009999999,-0.9700001,0.17,0.009999999,-0.9599999,0.19,0.009999999,-0.9700001,0.19
Thu Aug 10 22:43:06 2023,-0.95,-0.13,-0.27,-0.95,-0.11,-0.25,-1.4,-0.48,-0.2,-1.04,0.31,-0.14,-0.89,0.18,-0.29,-0.9700001,0.25,-0.19,0.12,1.9,-0.17,0.18,0.83,-0.65,0.16,0.87,-0.57,0.16,0.87,-0.57,0.16,0.88,-0.55,0.15,0.89,-0.55,0.14,0.89,-0.53,0.13,0.9,-0.52
Thu Aug 10 22:43:27 2023,-0.95,-0.23,-0.19,-0.94,-0.25,-0.2,-0.93,-0.25,-0.23,-1.09,-0.04,0.03,-1.19,0.28,-0.06,-0.92,0.2,-0.19,-0.88,0.23,-0.42,-1.02,0.26,-0.23,-0.73,-0.27,-0.56,0.42,2,-1.98,0.19,0.48,-0.94,0.19,0.5,-0.95,0.18,0.49,-0.95,0.18,0.5,-0.95
Thu Aug 10 22:44:08 2023,-0.94,-0.19,-0.26,-0.93,-0.18,-0.27,-1.26,-0.14,-0.34,-0.79,0.23,-0.3,-0.89,0.15,-0.1,-1.27,0.23,-0.52,-0.9700001,0.3,-0.18,-0.21,0.42,-0.08,0.12,0.9599999,-0.4,0.06,0.9599999,-0.39,0.06,0.9599999,-0.37,0.06,0.9599999,-0.36,0.07,0.98,-0.38,0.05,0.98,-0.36
Thu Aug 10 22:45:08 2023,-0.92,-0.19,-0.33,-0.87,-0.25,-0.4,-1.08,0.29,-0.54,-0.79,0.41,-0.36,-0.68,0.47,-0.68,-0.87,0.1,-0.83,-0.61,0.24,-0.51,-1.02,0.16,-0.25,-1.03,0.08,-0.07,-0.83,-0.13,-0.49,-0.89,-0.16,-0.39,-0.89,-0.11,-0.45,-0.89,-0.12,-0.45,-0.89,-0.12,-0.45
Thu Aug 10 22:45:36 2023,-1.04,-0.05,-0.44,-0.9700001,0.15,-0.1,-0.87,0.44,-0.3,-0.71,0.009999999,-0.21,-1.05,0.05,0.04,0.25,0.36,-0.9700001,-0.89,0.08,-0.44,-0.9,0.06,-0.44,-0.77,0.37,-0.5,-0.86,0.42,-0.35,-0.83,0.4,-0.42,-0.82,0.37,-0.42,-0.83,0.37,-0.42,-0.91,0.37,-0.21
Thu Aug 10 22:46:15 2023,-0.28,0.56,-0.86,-0.27,0.57,-0.85,-1.01,0,-0.08,-0.86,0.26,-0.45,-1.16,-0.14,-0.009999999,-0.9,0.17,0,-0.92,0.16,-0.21,-0.85,-0.04,-0.43,-0.55,-0.009999999,-0.25,0.48,-0.88,-1.17,0.07,-0.56,0.73,0.05,-0.55,0.76,0.06,-0.56,0.76,0.06,-0.53,0.77
Thu Aug 10 22:47:17 2023,-0.91,-0.11,-0.42,-0.92,-0.07,-0.44,-0.89,-0.07,-0.45,-1.04,-0.18,-0.35,-1.13,0.03,-0.08,-0.83,0.14,-0.34,-1.2,0.14,-0.07,0.02,-0.67,0.66,0.02,-0.69,0.65,0.02,-0.69,0.64,0.02,-0.67,0.64,0.02,-0.7,0.64,0.02,-0.7,0.63,-0.76,-0.64,-0.55
Thu Aug 10 22:47:42 2023,-0.95,-0.15,-0.22,-0.95,-0.15,-0.23,-0.98,-0.14,-0.24,-0.78,0.009999999,-0.21,-0.99,-0.21,-0.63,-1.08,0.19,-0.53,-1.05,0.14,-0.03,0.07,1.15,0.2,-0.05,1.29,-0.56,0.14,0.82,-0.68,0.12,0.88,-0.68,0.15,0.85,-0.64,0.15,0.86,-0.61,0.12,0.85,-0.61
Thu Aug 10 22:48:07 2023,-0.93,-0.15,-0.36,-0.91,-0.16,-0.36,-0.91,-0.16,-0.36,-0.53,-0.009999999,-0.19,-0.84,0.13,-0.08,-1.37,0.11,-0.04,-0.83,0.07,-0.31,0.06,-1,-0.23,0.06,-1,-0.23,0.05,-1,-0.22,0.06,-1,-0.22,0.06,-1,-0.22,-0.92,-0.79,-0.69,-0.77,0,-0.38
Thu Aug 10 22:48:36 2023,-0.75,0.08,-0.28,-0.94,0.29,-0.25,-0.93,0.19,-0.03,-0.98,0.11,-0.15,-1.38,-0.2,-0.61,-0.05,-0.81,0.29,-0.21,-1.1,0.009999999,0,-1.01,0,-0.02,-0.86,0.58,0.04,-0.81,0.52,0.03,-0.8,0.53,0.04,-0.78,0.55,-0.26,-0.9599999,0.76,-0.9,0.37,-0.12
Thu Aug 10 22:49:00 2023,-0.9,-0.22,-0.33,-0.92,-0.19,-0.37,-0.81,0,-0.32,-0.94,-0.02,-0.009999999,-0.78,0.04,-0.16,-0.95,0.06,-0.14,-0.76,-0.13,-0.18,-0.63,-0.21,-0.23,-0.17,-0.89,-0.12,0.15,-0.35,0.42,0.04,-0.33,0.87,0.04,-0.35,0.86,0.05,-0.39,0.84,0.05,-0.38,0.85
Thu Aug 10 22:49:24 2023,-0.88,-0.14,-0.47,-0.91,-0.13,-0.46,-0.89,-0.1,-0.45,-0.91,-0.12,-0.49,-0.9,0.13,-0.19,-0.86,0.16,-0.1,-0.87,0.05,-0.45,-0.81,0.27,-0.61,0.009999999,1,-0.11,0.02,0.99,-0.3,0.03,0.98,-0.33,0.02,0.99,-0.32,0.02,0.9700001,-0.33,0.02,0.98,-0.33
